country,latitude,longitude,year,KILL,POLPRIS,TORT,ASSN,FORMOV,DOMMOV,SPEECH,ELECSD,RELFRE,WORKER
Nepal,28.394857,84.124008,1982,2,1,1,0,0,2,1,0,1,0
Nepal,28.394857,84.124008,1983,2,1,1,0,1,2,1,0,0,0
Nepal,28.394857,84.124008,1984,2,1,1,0,1,2,0,1,0,0
Nepal,28.394857,84.124008,1985,2,1,1,0,2,2,1,0,0,0
Nepal,28.394857,84.124008,1986,2,2,1,0,2,2,1,0,0,0
Nepal,28.394857,84.124008,1987,2,1,0,0,2,2,1,1,0,0
Nepal,28.394857,84.124008,1988,2,1,1,0,2,2,1,0,0,1
Nepal,28.394857,84.124008,1989,2,0,1,0,2,2,1,0,0,0
Nepal,28.394857,84.124008,1990,1,0,0,0,1,2,1,1,1,1
Nepal,28.394857,84.124008,1991,1,0,0,1,2,2,1,2,0,1
Nepal,28.394857,84.124008,1992,1,0,1,1,2,2,1,1,1,1
Nepal,28.394857,84.124008,1993,1,1,0,1,2,2,1,2,1,1
Nepal,28.394857,84.124008,1994,2,1,1,1,1,2,1,1,0,1
Nepal,28.394857,84.124008,1995,2,1,0,2,2,2,1,1,0,1
Nepal,28.394857,84.124008,1996,1,2,1,1,2,2,1,2,0,1
Nepal,28.394857,84.124008,1997,0,1,1,1,2,2,1,2,0,1
Nepal,28.394857,84.124008,1998,0,0,0,1,2,2,1,2,0,1
Nepal,28.394857,84.124008,1999,0,1,0,1,1,2,1,2,0,1
Nepal,28.394857,84.124008,2000,0,0,1,1,1,2,1,2,0,1
Nepal,28.394857,84.124008,2001,0,0,1,0,1,2,1,2,0,1
Nepal,28.394857,84.124008,2002,0,0,0,1,1,2,1,2,0,1
Nepal,28.394857,84.124008,2003,0,0,1,1,2,2,0,1,0,1
Nepal,28.394857,84.124008,2004,0,0,0,1,2,2,1,0,1,1
Nepal,28.394857,84.124008,2005,0,0,0,0,1,1,0,0,1,1
Nepal,28.394857,84.124008,2006,0,0,0,0,1,1,1,0,1,1
Nepal,28.394857,84.124008,2007,0,1,0,1,2,2,0,0,0,1
Nepal,28.394857,84.124008,2008,0,0,0,0,2,2,0,0,1,0
Nepal,28.394857,84.124008,2009,0,1,0,1,2,2,1,1,1,1
Nepal,28.394857,84.124008,2010,0,0,0,1,2,2,1,1,0,0
Nepal,28.394857,84.124008,2011,1,1,0,0,2,2,1,1,1,1
Netherlands,52.132633,5.291266,1981,2,2,2,2,2,2,1,2,2,2
Netherlands,52.132633,5.291266,1982,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1983,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1984,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1985,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1986,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1987,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1988,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1989,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1990,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1991,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1992,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1993,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1994,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1995,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1996,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1997,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1998,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,1999,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,2000,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,2001,2,2,2,2,2,2,2,2,1,2
Netherlands,52.132633,5.291266,2002,2,2,2,2,2,2,2,2,1,2
Netherlands,52.132633,5.291266,2003,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,2004,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,2005,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,2006,2,2,2,2,2,2,2,2,2,2
Netherlands,52.132633,5.291266,2007,2,2,2,2,2,2,2,2,1,2
Netherlands,52.132633,5.291266,2008,2,1,2,2,2,2,2,2,2,1
Netherlands,52.132633,5.291266,2009,2,1,2,2,2,2,1,2,2,1
Netherlands,52.132633,5.291266,2010,2,1,2,2,2,2,1,2,2,2
Netherlands,52.132633,5.291266,2011,2,2,2,2,2,2,1,2,2,2
New Zealand,-40.900557,174.885971,1981,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1982,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1983,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1984,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1985,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1986,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1987,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1988,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1989,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1990,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1991,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1992,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1993,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1994,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1995,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1996,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1997,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1998,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,1999,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2000,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2001,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2002,2,2,1,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2003,2,2,1,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2004,2,2,1,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2005,2,2,1,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2006,2,2,1,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2007,2,2,1,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2008,2,2,2,2,2,2,2,2,2,2
New Zealand,-40.900557,174.885971,2009,2,2,2,2,2,2,2,2,2,1
New Zealand,-40.900557,174.885971,2010,2,2,2,2,2,2,2,2,2,1
New Zealand,-40.900557,174.885971,2011,2,2,2,2,2,2,2,2,2,1
Nicaragua,12.865416,-85.207229,1981,1,0,1,1,1,,1,0,0,2
Nicaragua,12.865416,-85.207229,1982,0,0,0,0,1,0,1,0,0,1
Nicaragua,12.865416,-85.207229,1983,0,0,0,0,0,1,0,0,0,1
Nicaragua,12.865416,-85.207229,1984,1,0,1,0,0,1,1,0,0,0
Nicaragua,12.865416,-85.207229,1985,0,0,0,0,1,1,0,0,0,0
Nicaragua,12.865416,-85.207229,1986,0,0,0,0,0,0,0,0,1,0
Nicaragua,12.865416,-85.207229,1987,0,0,1,0,0,0,1,0,0,0
Nicaragua,12.865416,-85.207229,1988,1,0,0,0,1,2,1,0,0,0
Nicaragua,12.865416,-85.207229,1989,0,0,0,0,1,2,1,1,1,0
Nicaragua,12.865416,-85.207229,1990,1,0,1,2,2,2,1,1,2,2
Nicaragua,12.865416,-85.207229,1991,0,2,0,2,2,2,1,2,2,2
Nicaragua,12.865416,-85.207229,1992,0,2,0,1,2,2,1,1,2,1
Nicaragua,12.865416,-85.207229,1993,1,2,0,2,2,2,1,1,2,1
Nicaragua,12.865416,-85.207229,1994,1,2,0,2,1,2,1,2,2,0
Nicaragua,12.865416,-85.207229,1995,1,2,0,2,2,2,2,2,2,1
Nicaragua,12.865416,-85.207229,1996,1,2,0,2,1,2,1,2,2,1
Nicaragua,12.865416,-85.207229,1997,1,2,1,2,1,2,1,2,2,2
Nicaragua,12.865416,-85.207229,1998,1,2,0,2,1,2,1,2,2,2
Nicaragua,12.865416,-85.207229,1999,1,2,0,2,2,2,1,2,2,1
Nicaragua,12.865416,-85.207229,2000,1,2,0,2,2,2,1,2,2,2
Nicaragua,12.865416,-85.207229,2001,1,2,0,2,2,2,1,2,2,1
Nicaragua,12.865416,-85.207229,2002,1,2,0,2,2,2,1,2,2,1
Nicaragua,12.865416,-85.207229,2003,1,2,0,2,2,2,2,2,2,1
Nicaragua,12.865416,-85.207229,2004,1,2,0,2,2,2,2,2,2,1
Nicaragua,12.865416,-85.207229,2005,1,2,0,2,2,2,2,2,2,1
Nicaragua,12.865416,-85.207229,2006,1,2,0,2,2,2,1,2,2,1
Nicaragua,12.865416,-85.207229,2007,1,2,1,2,2,2,1,2,2,0
Nicaragua,12.865416,-85.207229,2008,1,1,1,0,2,2,0,0,2,0
Nicaragua,12.865416,-85.207229,2009,1,1,1,0,2,2,1,0,2,1
Nicaragua,12.865416,-85.207229,2010,1,1,0,0,2,2,1,0,0,1
Nicaragua,12.865416,-85.207229,2011,1,1,0,1,2,1,1,0,1,0
Niger,17.607789,8.081666,1981,2,1,2,0,2,2,1,1,1,1
Niger,17.607789,8.081666,1982,2,1,2,0,2,2,0,0,1,2
Niger,17.607789,8.081666,1983,2,2,2,0,2,1,0,0,2,0
Niger,17.607789,8.081666,1984,2,1,2,0,2,1,0,1,1,0
Niger,17.607789,8.081666,1985,2,1,1,0,0,1,0,0,0,0
Niger,17.607789,8.081666,1986,2,1,2,0,0,1,0,0,2,0
Niger,17.607789,8.081666,1987,2,1,1,0,0,1,0,1,2,1
Niger,17.607789,8.081666,1988,2,1,2,0,0,1,0,0,2,2
Niger,17.607789,8.081666,1989,2,2,1,0,0,1,0,0,2,2
Niger,17.607789,8.081666,1990,1,0,0,1,0,1,1,1,1,1
Niger,17.607789,8.081666,1991,2,2,1,1,2,0,2,1,2,1
Niger,17.607789,8.081666,1992,2,1,0,2,2,0,1,0,2,1
Niger,17.607789,8.081666,1993,2,1,1,1,2,0,1,2,2,1
Niger,17.607789,8.081666,1994,1,1,1,2,2,0,1,2,2,0
Niger,17.607789,8.081666,1995,2,1,1,2,2,1,1,1,2,1
Niger,17.607789,8.081666,1996,2,0,2,0,1,0,1,1,2,1
Niger,17.607789,8.081666,1997,1,0,1,1,1,0,1,0,2,1
Niger,17.607789,8.081666,1998,1,0,1,1,1,0,0,0,2,1
Niger,17.607789,8.081666,1999,2,1,1,1,1,1,1,0,2,1
Niger,17.607789,8.081666,2000,2,1,1,1,2,1,1,2,2,2
Niger,17.607789,8.081666,2001,2,2,1,1,2,1,1,2,2,2
Niger,17.607789,8.081666,2002,2,2,1,1,2,1,1,2,2,1
Niger,17.607789,8.081666,2003,2,1,1,1,2,1,1,2,2,1
Niger,17.607789,8.081666,2004,1,2,1,1,2,1,1,1,2,1
Niger,17.607789,8.081666,2005,2,1,1,1,1,1,0,2,2,1
Niger,17.607789,8.081666,2006,1,1,1,1,2,1,0,2,2,1
Niger,17.607789,8.081666,2007,1,1,1,1,1,1,0,2,2,1
Niger,17.607789,8.081666,2008,1,1,1,0,1,1,0,1,2,1
Niger,17.607789,8.081666,2009,1,1,1,0,1,1,0,1,2,1
Niger,17.607789,8.081666,2010,1,1,1,0,1,2,1,1,2,1
Niger,17.607789,8.081666,2011,1,1,1,0,1,1,1,2,2,1
Nigeria,9.081999,8.675277,1981,2,1,1,1,2,2,1,2,2,1
Nigeria,9.081999,8.675277,1982,2,0,1,2,2,2,2,2,2,0
Nigeria,9.081999,8.675277,1983,2,0,1,2,2,2,2,1,2,0
Nigeria,9.081999,8.675277,1984,2,0,2,0,1,1,1,0,1,0
Nigeria,9.081999,8.675277,1985,2,0,1,0,1,1,2,0,1,2
Nigeria,9.081999,8.675277,1986,2,1,1,0,2,1,2,0,0,2
Nigeria,9.081999,8.675277,1987,2,1,2,0,1,1,1,0,0,1
Nigeria,9.081999,8.675277,1988,2,1,0,0,1,1,2,0,1,2
Nigeria,9.081999,8.675277,1989,2,0,0,0,1,1,1,0,1,2
Nigeria,9.081999,8.675277,1990,2,0,0,1,1,1,1,0,1,1
Nigeria,9.081999,8.675277,1991,1,0,0,1,1,2,1,0,1,1
Nigeria,9.081999,8.675277,1992,1,1,0,1,1,2,0,0,1,0
Nigeria,9.081999,8.675277,1993,0,0,0,0,1,2,1,0,2,1
Nigeria,9.081999,8.675277,1994,0,0,0,0,0,0,1,0,1,0
Nigeria,9.081999,8.675277,1995,2,0,0,0,0,1,0,0,1,0
Nigeria,9.081999,8.675277,1996,0,0,1,0,0,0,0,0,1,0
Nigeria,9.081999,8.675277,1997,0,0,0,0,0,0,0,0,0,0
Nigeria,9.081999,8.675277,1998,1,0,1,0,0,0,0,0,1,1
Nigeria,9.081999,8.675277,1999,0,0,0,1,0,1,1,0,1,0
Nigeria,9.081999,8.675277,2000,0,0,0,1,0,0,1,1,1,1
Nigeria,9.081999,8.675277,2001,0,0,0,1,0,0,1,0,1,1
Nigeria,9.081999,8.675277,2002,0,1,0,1,0,0,1,1,1,0
Nigeria,9.081999,8.675277,2003,0,1,0,1,0,1,0,1,1,0
Nigeria,9.081999,8.675277,2004,0,0,0,1,2,1,1,1,1,0
Nigeria,9.081999,8.675277,2005,0,1,0,0,1,1,0,1,1,0
Nigeria,9.081999,8.675277,2006,0,0,0,1,2,1,1,1,1,0
Nigeria,9.081999,8.675277,2007,0,0,0,1,1,2,0,0,1,1
Nigeria,9.081999,8.675277,2008,0,0,0,0,1,2,1,0,1,1
Nigeria,9.081999,8.675277,2009,0,0,0,0,0,2,0,0,1,0
Nigeria,9.081999,8.675277,2010,0,0,0,0,0,1,0,0,0,1
Nigeria,9.081999,8.675277,2011,0,0,0,0,0,1,1,0,1,0
Norway,60.472024,8.468946,1981,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,1982,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,1983,2,2,2,2,2,2,1,2,2,2
Norway,60.472024,8.468946,1984,2,2,2,2,2,2,1,2,2,2
Norway,60.472024,8.468946,1985,2,2,2,2,2,2,1,2,1,2
Norway,60.472024,8.468946,1986,2,2,2,2,2,2,1,2,1,2
Norway,60.472024,8.468946,1987,2,2,2,2,2,2,1,2,1,2
Norway,60.472024,8.468946,1988,2,2,2,2,2,2,1,2,1,2
Norway,60.472024,8.468946,1989,2,2,2,2,2,2,1,2,2,2
Norway,60.472024,8.468946,1990,2,2,1,2,2,2,1,2,2,2
Norway,60.472024,8.468946,1991,2,2,2,2,2,2,1,2,2,2
Norway,60.472024,8.468946,1992,2,2,2,2,2,2,1,2,1,2
Norway,60.472024,8.468946,1993,2,2,2,2,2,2,1,2,1,2
Norway,60.472024,8.468946,1994,2,2,2,2,2,2,2,2,1,2
Norway,60.472024,8.468946,1995,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,1996,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,1997,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,1998,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,1999,2,2,2,2,2,2,2,2,1,2
Norway,60.472024,8.468946,2000,2,2,2,2,2,2,2,2,1,2
Norway,60.472024,8.468946,2001,2,2,2,2,2,2,2,2,1,2
Norway,60.472024,8.468946,2002,2,2,2,2,2,2,2,2,1,2
Norway,60.472024,8.468946,2003,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,2004,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,2005,2,2,2,2,2,2,2,2,1,2
Norway,60.472024,8.468946,2006,2,2,2,2,2,2,2,2,2,2
Norway,60.472024,8.468946,2007,2,2,2,2,2,2,2,2,2,1
Norway,60.472024,8.468946,2008,2,2,1,2,2,2,2,2,2,1
Norway,60.472024,8.468946,2009,2,2,2,2,2,2,2,2,2,1
Norway,60.472024,8.468946,2010,2,2,2,2,2,2,1,2,2,1
Norway,60.472024,8.468946,2011,2,2,2,2,2,2,1,2,2,1
Oman,21.512583,55.923255,1981,2,1,2,0,2,0,0,0,2,0
Oman,21.512583,55.923255,1982,2,1,2,0,2,0,0,0,1,0
Oman,21.512583,55.923255,1983,2,2,2,0,1,0,0,0,1,0
Oman,21.512583,55.923255,1984,2,2,2,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1985,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1986,2,2,2,0,0,0,0,0,1,1
Oman,21.512583,55.923255,1987,2,1,2,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1988,2,2,2,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1989,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1990,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1991,2,2,1,0,0,0,0,0,1,1
Oman,21.512583,55.923255,1992,2,2,2,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1993,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1994,2,0,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1995,2,1,1,0,0,0,1,0,1,0
Oman,21.512583,55.923255,1996,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1997,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1998,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,1999,2,2,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,2000,2,1,1,0,0,0,0,0,1,0
Oman,21.512583,55.923255,2001,2,2,2,0,0,0,0,0,1,0
Oman,21.512583,55.923255,2002,2,2,2,0,0,0,0,0,1,0
Oman,21.512583,55.923255,2003,2,2,2,1,1,0,0,0,1,0
Oman,21.512583,55.923255,2004,2,2,2,1,2,0,0,0,1,0
Oman,21.512583,55.923255,2005,2,0,1,1,2,0,0,0,1,0
Oman,21.512583,55.923255,2006,2,1,2,1,2,0,0,0,1,1
Oman,21.512583,55.923255,2007,2,2,2,1,2,0,0,0,1,1
Oman,21.512583,55.923255,2008,2,1,2,1,2,0,0,0,1,1
Oman,21.512583,55.923255,2009,2,1,2,0,2,0,0,0,1,0
Oman,21.512583,55.923255,2010,2,2,1,1,2,0,0,0,0,0
Oman,21.512583,55.923255,2011,1,0,1,0,2,2,0,0,0,1
Pakistan,30.375321,69.345116,1981,0,0,0,0,1,1,1,1,1,0
Pakistan,30.375321,69.345116,1982,1,0,1,0,1,1,0,0,1,0
Pakistan,30.375321,69.345116,1983,1,0,1,1,1,2,0,0,0,1
Pakistan,30.375321,69.345116,1984,0,0,0,0,1,1,0,1,0,0
Pakistan,30.375321,69.345116,1985,1,1,0,0,1,1,0,0,0,0
Pakistan,30.375321,69.345116,1986,1,0,1,2,1,1,0,1,0,1
Pakistan,30.375321,69.345116,1987,2,0,0,1,1,1,1,1,0,1
Pakistan,30.375321,69.345116,1988,2,1,0,1,1,1,0,2,0,1
Pakistan,30.375321,69.345116,1989,1,0,0,1,1,2,0,1,0,0
Pakistan,30.375321,69.345116,1990,0,0,0,1,1,2,0,1,1,1
Pakistan,30.375321,69.345116,1991,1,0,0,2,1,2,1,1,0,0
Pakistan,30.375321,69.345116,1992,1,0,0,1,1,2,1,1,0,0
Pakistan,30.375321,69.345116,1993,0,0,0,1,1,2,1,1,0,0
Pakistan,30.375321,69.345116,1994,1,0,0,1,1,2,1,0,0,0
Pakistan,30.375321,69.345116,1995,0,0,0,1,1,1,1,0,0,0
Pakistan,30.375321,69.345116,1996,0,0,0,1,1,1,0,1,0,0
Pakistan,30.375321,69.345116,1997,0,0,0,1,1,1,1,1,0,0
Pakistan,30.375321,69.345116,1998,0,1,0,1,1,1,1,0,0,1
Pakistan,30.375321,69.345116,1999,0,0,0,1,1,1,1,1,0,0
Pakistan,30.375321,69.345116,2000,0,0,0,1,1,1,2,0,0,1
Pakistan,30.375321,69.345116,2001,0,0,0,0,1,1,2,1,0,0
Pakistan,30.375321,69.345116,2002,0,0,0,0,1,1,1,1,0,0
Pakistan,30.375321,69.345116,2003,0,0,0,1,1,1,0,0,0,0
Pakistan,30.375321,69.345116,2004,0,0,0,1,1,1,1,1,0,0
Pakistan,30.375321,69.345116,2005,0,0,0,1,1,2,0,1,0,0
Pakistan,30.375321,69.345116,2006,0,0,0,1,1,2,1,1,0,0
Pakistan,30.375321,69.345116,2007,0,0,0,0,0,1,1,1,0,0
Pakistan,30.375321,69.345116,2008,0,0,0,0,0,1,0,0,0,0
Pakistan,30.375321,69.345116,2009,0,0,0,0,1,1,0,0,0,0
Pakistan,30.375321,69.345116,2010,0,0,0,1,1,1,0,0,0,0
Pakistan,30.375321,69.345116,2011,0,0,0,1,1,1,0,0,0,0
Palau,7.51498,134.58252,1981,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1982,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1983,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1984,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1985,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1986,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1987,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1988,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1989,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1990,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1991,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1992,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1993,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1994,,,,,-999,-999,,,,
Palau,7.51498,134.58252,1995,,,,,1,1,,,,
Palau,7.51498,134.58252,1996,,,,,2,2,,,2,
Palau,7.51498,134.58252,1997,,,,,2,2,,,2,
Palau,7.51498,134.58252,1998,,,,,2,2,,,2,
Palau,7.51498,134.58252,1999,,,,,2,2,,,2,
Palau,7.51498,134.58252,2000,,,,,2,2,,,2,
Palau,7.51498,134.58252,2001,2,2,2,2,2,2,2,2,2,1
Palau,7.51498,134.58252,2002,,,,,2,2,,,2,
Palau,7.51498,134.58252,2003,2,2,2,2,2,2,2,2,2,0
Palau,7.51498,134.58252,2004,2,2,2,2,2,2,2,2,2,0
Palau,7.51498,134.58252,2005,2,2,2,2,2,2,2,2,2,0
Palau,7.51498,134.58252,2006,2,2,2,2,2,2,2,2,2,0
Palau,7.51498,134.58252,2007,2,2,2,2,2,2,2,2,2,1
Palau,7.51498,134.58252,2008,2,2,2,2,2,2,2,2,2,1
Palau,7.51498,134.58252,2009,2,2,2,2,2,2,2,2,2,0
Palau,7.51498,134.58252,2010,2,2,2,2,2,2,2,2,2,0
Palau,7.51498,134.58252,2011,2,2,2,2,2,2,2,2,2,0
Panama,8.537981,-80.782127,1981,2,1,1,2,2,2,1,1,-999,1
Panama,8.537981,-80.782127,1982,1,2,1,2,2,2,1,1,2,2
Panama,8.537981,-80.782127,1983,1,2,0,2,2,2,2,1,2,2
Panama,8.537981,-80.782127,1984,2,1,1,2,2,2,1,1,2,1
Panama,8.537981,-80.782127,1985,1,2,1,2,2,2,1,1,2,2
Panama,8.537981,-80.782127,1986,2,2,1,2,2,2,1,1,2,2
Panama,8.537981,-80.782127,1987,1,1,0,2,2,1,1,1,2,1
Panama,8.537981,-80.782127,1988,1,0,0,0,2,1,0,0,2,0
Panama,8.537981,-80.782127,1989,0,0,0,0,2,1,0,0,1,0
Panama,8.537981,-80.782127,1990,1,1,1,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,1991,2,1,1,2,2,2,2,2,1,0
Panama,8.537981,-80.782127,1992,1,1,0,2,2,2,1,2,1,0
Panama,8.537981,-80.782127,1993,1,2,1,2,2,2,1,2,2,1
Panama,8.537981,-80.782127,1994,2,2,0,2,2,2,2,2,1,0
Panama,8.537981,-80.782127,1995,1,1,0,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,1996,2,2,1,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,1997,2,2,1,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,1998,2,2,2,1,2,2,2,2,1,1
Panama,8.537981,-80.782127,1999,2,2,0,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,2000,2,2,0,2,2,2,1,2,2,2
Panama,8.537981,-80.782127,2001,2,2,1,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,2002,2,2,2,2,2,2,1,2,2,1
Panama,8.537981,-80.782127,2003,2,2,1,2,2,2,1,2,2,1
Panama,8.537981,-80.782127,2004,2,2,1,2,2,2,1,2,2,1
Panama,8.537981,-80.782127,2005,2,2,0,2,2,2,1,2,1,1
Panama,8.537981,-80.782127,2006,2,2,1,2,2,2,2,2,2,1
Panama,8.537981,-80.782127,2007,2,2,1,2,2,2,2,2,1,0
Panama,8.537981,-80.782127,2008,2,2,1,2,2,2,1,2,2,0
Panama,8.537981,-80.782127,2009,2,2,1,2,2,2,1,2,2,0
Panama,8.537981,-80.782127,2010,1,0,1,2,2,2,1,1,2,1
Panama,8.537981,-80.782127,2011,2,2,1,2,2,2,1,2,2,1
Papua New Guinea,-6.314993,143.95555,1981,2,2,2,2,2,2,1,2,2,2
Papua New Guinea,-6.314993,143.95555,1982,2,2,-999,2,2,2,2,2,2,2
Papua New Guinea,-6.314993,143.95555,1983,2,2,2,2,2,2,1,2,2,2
Papua New Guinea,-6.314993,143.95555,1984,2,2,2,2,2,2,1,2,2,2
Papua New Guinea,-6.314993,143.95555,1985,2,2,2,2,2,1,2,2,2,1
Papua New Guinea,-6.314993,143.95555,1986,2,2,2,2,2,2,2,2,2,2
Papua New Guinea,-6.314993,143.95555,1987,2,2,2,2,2,2,1,2,2,1
Papua New Guinea,-6.314993,143.95555,1988,1,2,2,2,2,2,2,2,2,2
Papua New Guinea,-6.314993,143.95555,1989,1,1,1,2,2,2,2,2,2,2
Papua New Guinea,-6.314993,143.95555,1990,0,1,0,2,2,2,1,2,2,1
Papua New Guinea,-6.314993,143.95555,1991,0,0,0,2,2,1,1,2,2,2
Papua New Guinea,-6.314993,143.95555,1992,0,2,0,1,2,1,2,2,2,2
Papua New Guinea,-6.314993,143.95555,1993,0,1,0,2,2,1,1,2,2,2
Papua New Guinea,-6.314993,143.95555,1994,1,2,0,2,2,1,1,2,2,1
Papua New Guinea,-6.314993,143.95555,1995,1,2,1,2,2,2,1,2,2,1
Papua New Guinea,-6.314993,143.95555,1996,0,2,0,1,2,2,2,2,2,1
Papua New Guinea,-6.314993,143.95555,1997,1,2,0,1,2,2,2,2,2,1
Papua New Guinea,-6.314993,143.95555,1998,1,2,1,2,2,2,2,2,2,1
Papua New Guinea,-6.314993,143.95555,1999,1,2,0,1,2,2,2,2,2,2
Papua New Guinea,-6.314993,143.95555,2000,1,2,1,1,2,2,2,2,2,2
Papua New Guinea,-6.314993,143.95555,2001,1,2,0,0,2,2,2,2,2,0
Papua New Guinea,-6.314993,143.95555,2002,1,2,0,1,2,2,2,2,2,1
Papua New Guinea,-6.314993,143.95555,2003,1,2,0,1,2,2,2,2,2,1
